open_time,open,high,low,close,volume
1756281600000,110725.19,111374.45,110345.42,111322.07,1594.26753
1756296000000,111322.07,112625.0,111019.02,112000.0,3310.1006
1756310400000,111999.99,112600.0,111541.23,112080.69,1902.42552
1756324800000,112080.68,112452.05,110921.79,111262.01,2603.73903
1756339200000,111262.01,112042.04,110862.42,112000.01,1203.77782
1756353600000,112000.0,113360.0,111945.07,113114.11,2481.91862
1756368000000,113114.11,113351.51,112826.22,112909.18,1419.04336
1756382400000,112909.18,113485.9,112391.56,112678.53,3088.9335
1756396800000,112678.53,113186.56,111901.35,111901.36,1813.29699
1756411200000,111901.36,112575.98,111872.06,112566.9,1097.30715
1756425600000,112566.9,112638.64,111302.27,111704.23,2123.00621
1756440000000,111704.24,111850.56,109899.99,110019.38,4260.9718
1756454400000,110019.38,110270.3,109414.18,110098.81,2848.31026
1756468800000,110098.81,111517.07,108103.0,108386.23,7729.2804
1756483200000,108386.23,108832.0,107934.24,108212.01,2605.64538
1756497600000,108212.01,108549.99,107463.9,108377.4,3013.0964
1756512000000,108377.4,108436.21,107350.1,108436.2,3244.13736
1756526400000,108436.21,108697.28,108120.0,108524.26,3052.32523
1756540800000,108524.26,108777.43,108400.0,108680.01,1416.9539
1756555200000,108680.01,108926.15,108190.52,108869.98,1540.53972
1756569600000,108869.98,108900.0,108625.46,108828.33,677.58629
1756584000000,108828.32,108838.27,108468.77,108816.33,776.84909
1756598400000,108816.33,109480.02,108801.35,109223.84,1756.83146
1756612800000,109223.84,109231.41,108523.49,108708.26,1177.25929
1756627200000,108708.25,109100.0,108303.21,108389.76,1590.89462
1756641600000,108389.77,108858.43,108191.29,108818.69,2441.88905
1756656000000,108818.69,109237.51,108555.0,108930.0,1232.50315
1756670400000,108930.0,109230.0,108076.93,108246.35,1290.13839
1756684800000,108246.36,108482.98,107393.0,107660.01,3206.34097
1756699200000,107660.0,109432.99,107255.0,109432.99,2904.1728
1756713600000,109432.99,109912.4,108186.41,108782.88,3111.29125
1756728000000,108782.89,109520.0,108566.0,108784.33,2266.34513
1756742400000,108784.33,109329.65,108391.3,109217.64,1553.15049
1756756800000,109217.65,109442.95,107459.49,109237.42,3012.30155
1756771200000,109237.43,110623.97,108883.8,110322.18,3166.02008
1756785600000,110322.19,110610.5,110000.0,110233.92,1952.71608
1756800000000,110233.91,110711.1,109563.87,109733.34,2462.01591
1756814400000,109733.33,111771.52,108393.39,110829.17,6768.89317
1756828800000,110829.16,111119.58,110200.0,110806.0,2585.23037
1756843200000,110806.01,111538.17,110716.77,111240.01,1575.41195
1756857600000,111240.01,111782.21,110892.14,111054.01,2263.61693
1756872000000,111054.0,111151.99,110528.71,111099.88,1539.69973
1756886400000,111099.87,111708.0,110889.29,111437.77,1514.83708
1756900800000,111437.77,112500.0,111031.61,112222.74,3550.00487
1756915200000,112222.73,112575.27,111686.24,112193.74,1957.30873
1756929600000,112193.74,112250.0,111613.98,111705.71,948.2535
1756944000000,111705.72,112180.0,111136.0,111148.97,1484.75903
1756958400000,111148.97,111318.84,110279.68,110463.36,2293.72804
1756972800000,110463.36,111154.93,110415.72,110810.0,1251.00126
1756987200000,110810.0,111123.99,109329.12,109510.31,3057.95062
1757001600000,109510.32,110218.39,109363.26,109799.99,2124.63495
1757016000000,109800.0,111765.31,109755.59,110730.87,1991.06146
1757030400000,110730.87,111482.09,110435.75,111311.77,1665.5758
1757044800000,111311.78,112999.0,111144.51,112954.32,3481.17531
1757059200000,112954.32,112985.0,112131.02,112354.0,1956.82884
1757073600000,112354.0,113384.62,110286.91,110716.82,9805.88987
1757088000000,110716.82,111627.51,110206.96,111614.54,2167.09419
1757102400000,111614.54,111700.0,110375.6,110659.99,2510.84487
1757116800000,110660.0,111307.7,110552.56,111082.22,800.18218
1757131200000,111082.23,111082.23,110687.69,110825.6,687.98406
1757145600000,110825.59,110968.0,110675.58,110781.02,621.90211
1757160000000,110781.03,110999.83,110358.11,110384.15,886.00942
1757174400000,110384.16,110402.0,109977.0,110038.41,1391.66059
1757188800000,110038.42,110282.82,110034.44,110187.97,612.56061
1757203200000,110187.98,110733.12,110180.0,110629.15,948.63792
1757217600000,110629.15,110911.42,110463.1,110753.42,872.74711
1757232000000,110753.41,111377.19,110720.01,111292.13,1214.41306
1757246400000,111292.12,111412.0,111042.6,111329.99,837.52385
1757260800000,111329.99,111371.35,110861.2,111259.99,940.48526
1757275200000,111259.99,111600.0,111001.45,111137.34,867.49224
1757289600000,111137.35,111372.0,110621.78,111052.11,1701.47085
1757304000000,111052.11,111609.04,110899.69,111280.39,1330.12513
1757318400000,111280.4,112186.98,111252.9,112052.43,2723.68786
1757332800000,112052.43,112924.37,111877.64,112631.75,3018.22348
1757347200000,112631.74,112670.06,111978.67,112097.31,1681.81458
1757361600000,112097.31,112512.71,111896.0,112065.23,1127.08021
1757376000000,112065.23,112104.41,111111.0,111708.0,2091.77038
1757390400000,111708.01,113293.29,111624.12,112991.11,2906.5944
1757404800000,112991.11,113176.51,112403.91,112433.59,1848.92022
1757419200000,112433.59,112950.0,110766.66,110880.76,4662.13241
1757433600000,110880.76,111388.04,110788.0,111301.53,2121.49527
1757448000000,111301.53,111745.69,111090.07,111546.39,1748.3698
1757462400000,111546.38,111586.26,110917.45,111545.88,1667.04272
1757476800000,111545.88,112602.35,111372.42,112553.65,2477.2586
1757491200000,112553.65,112859.8,112097.2,112299.99,2579.59736
1757505600000,112300.0,114313.13,112299.99,113853.99,6630.72074
1757520000000,113853.99,114074.46,113155.03,113574.52,2628.46871
1757534400000,113574.53,114025.78,113528.01,113960.0,1534.3301
1757548800000,113960.0,114434.23,113669.82,114400.01,1596.62879
1757563200000,114400.01,114459.65,113957.2,114083.58,1954.14285
1757577600000,114083.58,114200.0,113776.0,113999.99,1512.60333
1757592000000,113999.99,114715.02,113430.0,114180.31,5143.69337
1757606400000,114180.32,114605.54,114102.0,114419.99,1437.71411
1757620800000,114420.0,115488.09,114246.04,115482.69,2031.94874
1757635200000,115482.69,116331.81,115045.45,115194.14,3703.00155
1757649600000,115194.14,115656.87,115086.7,115086.7,1630.41759
1757664000000,115086.7,115273.12,114888.01,114913.45,1958.78975
1757678400000,114913.45,115500.95,114740.99,115121.18,2042.13901
1757692800000,115121.18,116665.63,115030.3,116632.51,3863.84437
1757707200000,116632.51,116632.51,115752.68,116029.42,2125.91492
1757721600000,116029.41,116298.78,115576.26,115957.0,2254.31226
1757736000000,115957.0,115957.01,115657.81,115778.71,1062.2047
1757750400000,115778.72,116166.71,115767.33,115974.11,1228.90503
1757764800000,115974.11,116060.0,115603.98,115768.68,1373.33567
1757779200000,115768.68,115817.37,115127.27,115797.12,1589.96184
1757793600000,115797.12,115991.29,115797.11,115918.29,760.68444
1757808000000,115918.29,116109.0,115651.99,115679.98,879.64203
1757822400000,115679.99,115936.0,115449.59,115805.39,914.78349
1757836800000,115805.39,116165.19,115748.78,115794.91,840.40714
1757851200000,115794.92,115878.49,115141.8,115224.01,2036.51269
1757865600000,115224.01,115657.5,115193.9,115634.99,869.12927
1757880000000,115634.99,116087.35,115135.0,115268.01,1167.12735
1757894400000,115268.01,115594.9,114825.0,115445.45,1291.49944
1757908800000,115445.46,116757.99,115400.0,115806.62,2645.45158
1757923200000,115806.62,115806.62,114625.87,115070.0,3497.27876
1757937600000,115070.01,115099.0,114384.0,114842.9,2995.41636
1757952000000,114842.9,115570.0,114600.0,115307.78,1872.69025
1757966400000,115307.78,115605.07,115200.07,115349.71,910.1751
1757980800000,115349.71,115520.0,114945.01,115307.25,864.47636
1757995200000,115307.26,116009.62,114930.0,115840.0,1899.99942
1758009600000,115839.99,115981.17,115206.15,115287.83,1345.53241
1758024000000,115287.84,115905.89,114737.11,115905.88,2622.65829
1758038400000,115905.88,116870.76,115608.28,116800.12,2955.38019
1758052800000,116800.13,116964.27,116584.45,116788.96,1238.86273
1758067200000,116788.96,117077.16,116371.81,116372.04,1657.75299
1758081600000,116372.05,117286.73,116160.22,117162.48,2485.03317
1758096000000,117162.48,117189.86,116253.27,116258.13,1655.0881
1758110400000,116258.12,116516.93,115432.0,115875.32,2848.33061
1758124800000,115875.33,116333.33,114720.81,115652.02,5738.81221
1758139200000,115652.02,116990.68,115307.33,116447.59,2369.22832
1758153600000,116447.6,117896.0,116092.76,117581.66,3081.68078
1758168000000,117581.67,117750.0,116888.02,117086.01,1789.62789
1758182400000,117086.01,117413.04,117010.59,117063.4,1165.75229
1758196800000,117063.41,117843.83,116977.59,117583.56,2416.33194
1758211200000,117583.56,117900.0,117196.33,117450.21,1828.6235
1758225600000,117450.21,117657.17,116612.03,117073.53,1375.21725
1758240000000,117073.53,117459.99,116871.61,116977.58,1326.38784
1758254400000,116977.58,117100.0,116633.86,116909.97,1538.09106
1758268800000,116909.98,117090.36,116300.0,116394.72,1243.82831
1758283200000,116394.72,116529.08,115464.19,115884.03,2657.87565
1758297600000,115884.03,116136.0,115112.58,115125.12,1413.65495
1758312000000,115125.13,115657.28,115100.0,115632.38,812.25284
1758326400000,115632.39,115730.41,115408.47,115445.0,717.06298
1758340800000,115445.0,115985.2,115409.08,115968.56,759.46126
1758355200000,115968.56,115968.57,115664.11,115894.06,793.04586
1758369600000,115894.05,116121.81,115804.47,115986.69,836.91424
1758384000000,115986.7,116079.46,115698.08,115702.0,898.20806
1758398400000,115702.0,115944.7,115603.42,115685.63,670.23512
1758412800000,115685.63,115732.94,115441.83,115669.41,919.05922
1758427200000,115669.42,115815.98,115487.56,115815.97,806.9398
1758441600000,115815.98,115819.06,115329.03,115603.45,786.85295
1758456000000,115603.45,115747.23,115473.19,115531.61,671.3204
1758470400000,115531.62,115665.52,115209.02,115480.05,781.11646
1758484800000,115480.05,115545.43,115188.0,115232.29,546.23336
1758499200000,115232.29,115379.25,114150.0,114649.89,3078.59053
1758513600000,114649.89,114649.9,111800.0,112519.99,7290.80289
1758528000000,112520.0,112976.02,112173.52,112876.97,3052.23045
1758542400000,112876.97,113432.76,112380.0,112815.5,3313.50245
1758556800000,112815.5,112888.0,111936.4,112122.9,2731.51753
1758571200000,112122.9,112977.41,111975.28,112650.99,1315.06971
1758585600000,112650.99,112833.09,111478.0,112339.99,2398.09582
1758600000000,112339.99,113114.01,111876.15,113090.13,2504.81638
1758614400000,113090.13,113281.5,112683.33,112975.99,1814.57634
1758628800000,112975.99,113290.5,112496.61,112882.19,1948.83266
1758643200000,112882.2,112958.58,111540.2,111655.29,2394.18192
1758657600000,111655.29,112220.54,111458.73,111998.8,1240.81718
1758672000000,111998.8,112500.0,111683.09,111683.09,2848.03309
1758686400000,111683.1,112779.37,111042.66,112583.54,2905.68984
1758700800000,112583.54,113162.17,112405.62,113029.46,1567.72874
1758715200000,113029.45,113890.0,112808.0,113346.41,2535.05067
1758729600000,113346.4,113940.0,113163.21,113420.01,1318.69585
1758744000000,113420.0,113647.58,113204.71,113307.0,1194.06148
1758758400000,113307.01,113510.23,112214.74,112546.21,3049.61418
1758772800000,112546.22,112614.43,111450.42,111766.72,2930.2095
1758787200000,111766.73,112246.46,111283.63,111348.0,2287.76235
1758801600000,111347.99,111729.52,110629.99,111580.77,4734.75828
1758816000000,111580.77,111672.58,108631.51,109360.0,6129.42446
1758830400000,109360.0,109685.72,108765.0,108994.49,2099.3808
1758844800000,108994.49,109798.84,108809.24,109580.01,2323.19574
1758859200000,109580.0,109625.94,108913.0,109320.02,3055.89804
1758873600000,109320.02,109690.98,108620.07,109133.5,2675.46214
1758888000000,109133.5,109779.73,108764.76,109027.78,3241.9244
1758902400000,109027.79,110300.0,109027.78,109172.2,2093.42859
1758916800000,109172.21,109687.69,109087.57,109643.46,853.107
1758931200000,109643.46,109743.91,109324.42,109553.77,1041.65919
1758945600000,109553.77,109742.27,109332.02,109411.2,908.84116
1758960000000,109411.19,109477.69,109064.4,109310.21,1356.29029
1758974400000,109310.22,109477.59,109193.0,109402.24,1151.38343
1758988800000,109402.25,109440.0,109243.89,109424.2,590.81859
1759003200000,109424.21,109699.98,109362.72,109635.85,452.79377
1759017600000,109635.85,109787.75,109325.05,109436.0,822.14827
1759032000000,109436.0,109537.8,109260.0,109513.06,569.05076
1759046400000,109513.06,109585.39,109250.0,109369.02,862.93461
1759060800000,109369.02,110037.93,109189.99,110037.93,1349.20291
1759075200000,110037.92,110393.63,110008.54,110337.6,1215.77694
1759089600000,110337.61,112350.0,110294.78,112163.95,2723.21811
1759104000000,112163.96,112310.0,111588.07,111857.51,2297.47362
1759118400000,111857.51,111904.34,111560.65,111865.95,1831.36016
1759132800000,111865.96,112421.99,111865.95,112100.0,2126.24195
1759147200000,112100.0,114231.56,111901.26,113815.57,5064.79852
1759161600000,113815.57,114390.93,113449.74,114265.55,2716.40525
1759176000000,114265.56,114400.0,114020.0,114311.96,1504.84055
1759190400000,114311.97,114792.0,114040.35,114376.39,2494.38118
1759204800000,114376.39,114376.4,113585.0,113699.23,2326.82117
1759219200000,113699.24,113741.37,112656.27,113055.01,2869.29172
1759233600000,113055.0,113677.23,112866.11,113106.16,2840.28661
1759248000000,113106.15,114563.46,112800.0,114359.99,2535.88761
1759262400000,114359.99,114754.87,113765.42,114048.93,1977.48804
1759276800000,114048.94,114551.76,113966.67,114176.92,2042.57116
1759291200000,114176.93,114740.0,114151.0,114539.02,1996.43364
1759305600000,114539.02,116795.85,114484.43,116789.58,5217.93036
1759320000000,116789.57,117649.99,116363.38,117423.73,4518.346
1759334400000,117423.73,118199.0,116724.56,117439.53,3814.32316
1759348800000,117439.53,118649.1,117163.25,118594.99,2446.79084
1759363200000,118594.99,119456.92,118368.05,118733.99,4187.34775
1759377600000,118733.99,118930.29,118279.31,118489.76,1772.36438
1759392000000,118489.76,118926.49,118354.61,118765.73,1460.00845
1759406400000,118765.72,119910.79,118516.39,119910.78,5099.16626
1759420800000,119910.78,121022.07,119359.63,120836.49,4869.11141
1759435200000,120836.49,120914.0,120072.46,120529.35,2282.83678
1759449600000,120529.35,120550.9,119820.0,120225.89,2268.65523
1759464000000,120225.88,120324.53,119610.59,119640.21,2293.91523
1759478400000,119640.22,120515.89,119248.3,120334.5,3467.40526
1759492800000,120334.51,122366.0,119881.24,122258.05,4929.42106
1759507200000,122258.04,123894.99,121466.25,122660.99,9447.66952
1759521600000,122661.0,122734.92,121999.33,122232.0,1529.2617
1759536000000,122232.21,122325.6,121684.97,122243.99,1730.5772
1759550400000,122243.99,122800.0,122219.3,122324.08,1516.17531
1759564800000,122324.08,122539.83,121962.81,121973.26,1268.73633
1759579200000,121973.26,122509.52,121698.88,121791.31,1464.05666
1759593600000,121791.31,121964.95,121510.0,121959.25,1443.23464
1759608000000,121959.25,122410.0,121871.01,122391.0,785.38664
1759622400000,122390.99,124362.28,122136.0,123776.22,4212.02615
1759636800000,123776.23,125708.42,123734.0,124713.63,7342.549203
1759651200000,124713.63,124838.37,122520.24,123464.64,4455.30964
1759665600000,123464.64,123464.65,122675.0,122803.17,2233.09004
1759680000000,122803.17,123464.0,122301.63,122591.79,2386.1605
1759694400000,122591.8,123548.83,122473.62,123482.31,1413.96202
1759708800000,123482.32,124358.46,123084.0,123839.09,3025.28443
1759723200000,123839.09,124165.56,123280.49,123390.47,2210.62835
1759737600000,123390.47,124531.66,123390.46,124215.0,2768.21181
1759752000000,124215.0,125408.29,124178.0,125000.0,4567.6948
1759766400000,125000.0,126199.63,124800.0,125410.81,4722.172353
1759780800000,125410.8,125534.0,124511.15,124658.54,2200.63705
1759795200000,124658.54,125082.27,124101.26,124329.74,1773.60979
1759809600000,124329.74,124654.47,123567.6,123667.99,2455.2259
1759824000000,123668.0,124509.6,123322.9,124453.38,2444.73415
1759838400000,124453.37,125126.0,121172.89,121846.01,7360.01455
1759852800000,121846.01,122084.14,120574.94,121637.17,5726.896
1759867200000,121637.18,122292.62,121258.08,121332.95,1873.51346
1759881600000,121332.96,122229.66,121200.0,121374.75,2406.76826
1759896000000,121374.76,121910.24,121066.14,121597.06,2670.85944
1759910400000,121597.05,123200.0,121524.01,122884.14,3408.74044
1759924800000,122884.14,123350.0,121649.68,122189.72,3373.3683
1759939200000,122189.72,124197.25,122110.08,123450.0,3795.53021
1759953600000,123450.01,123737.0,122794.4,123306.0,1357.35135
1759968000000,123306.01,123348.32,121475.98,122038.01,2319.17839
1759982400000,122038.01,122264.0,121724.71,121906.1,1451.1479
1759996800000,121906.09,122833.02,121145.49,122737.57,2689.44106
1760011200000,122737.56,123762.94,120673.99,121147.14,6566.062
1760025600000,121147.15,121481.9,119651.47,120951.72,6174.05969
1760040000000,120951.72,121900.0,120838.0,121662.4,2359.47103
1760054400000,121662.41,121874.13,120900.0,121026.01,2094.68145
1760068800000,121026.0,121754.34,120855.41,120932.05,2566.54979
1760083200000,120932.05,121777.07,120916.44,121554.55,1553.83694
1760097600000,121554.55,122550.0,118500.0,119018.98,7767.59253
1760112000000,119018.99,119456.28,115952.47,116661.5,8454.54427
1760126400000,116661.5,117214.64,102000.0,112774.5,41734.73429
1760140800000,112774.49,113322.39,111019.43,112300.01,11533.52669
1760155200000,112300.0,112991.16,110090.29,110384.61,7142.76272
1760169600000,110384.6,112359.67,110162.23,112280.0,5929.13992
1760184000000,112280.01,112500.0,111793.2,111793.2,3681.24351
1760198400000,111793.21,112185.53,110865.82,111178.31,3138.91159
1760212800000,111178.3,111368.29,109561.59,110644.4,4022.93209
1760227200000,110644.4,111368.14,109565.06,110676.0,4785.58424
1760241600000,110676.0,112125.51,110617.1,111525.2,2731.29761
1760256000000,111525.19,112133.33,111139.87,111848.36,2810.82095
1760270400000,111848.35,113745.84,111177.75,113198.2,9020.41664
1760284800000,113198.2,114700.0,113198.2,114342.28,6635.34892
1760299200000,114342.28,115770.0,114217.75,114958.8,6271.83436
1760313600000,114958.81,115963.81,114619.45,114821.12,4123.60858
1760328000000,114821.13,115554.83,114398.24,115399.67,3437.01313
1760342400000,115399.66,115438.17,113616.5,114180.0,4560.86246
1760356800000,114180.0,115530.0,113800.01,114312.1,5538.12887
1760371200000,114312.09,115891.3,114215.79,115792.84,3368.92301
1760385600000,115792.84,115868.0,115005.44,115166.0,1528.70428
1760400000000,115166.0,115378.0,115049.16,115310.47,259.81826
