symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
ETHUSDT,4h,365 days ago UTC,16,metalabel,2143,time,0.2,,ret_gt_bps,30.0,0.5981308411214953,0.47368421052631576,0.05263157894736842,0.09473684210526316,0.4865861150931804,"[[247, 10], [162, 9]]",0.73,2,1.0,9.25148070957889e-05,0.019798168718498824,0.03998108896812713,3.1735448805725444,0.003
ETHUSDT,1h,720 days ago UTC,16,logreg,17233,time,0.2,,ret_gt_bps,30.0,0.7086477074869414,0.4444444444444444,0.007984031936127744,0.01568627450980392,0.5765498462975849,"[[2434, 10], [994, 8]]",0.59,6,0.5,5.280323110196604e-06,0.003032665572956249,0.018096210514554123,1.2618286947308042,0.003
ETHUSDT,1h,720 days ago UTC,16,rf,17233,time,0.2,,ret_gt_bps,30.0,0.703714451538015,0.3978494623655914,0.036926147704590816,0.06757990867579909,0.5561773343656387,"[[2388, 56], [965, 37]]",0.56,9,0.6666666666666666,7.553005926233996e-06,0.0028919620468669284,0.026119031999024545,1.871668676766343,0.003
ETHUSDT,1h,720 days ago UTC,16,hgb,17233,time,0.2,,ret_gt_bps,30.0,0.7089378990133488,0.48484848484848486,0.015968063872255488,0.030917874396135265,0.5630469829571626,"[[2427, 17], [986, 16]]",0.66,2,0.5,9.34993605632538e-07,0.0016109939825048629,0.0032141186319900594,1.0050665675566994,0.003
ETHUSDT,1h,720 days ago UTC,16,linsvc,17233,time,0.2,,ret_gt_bps,30.0,0.70429483459083,0.4444444444444444,0.06786427145708583,0.11774891774891776,0.5654337805567262,"[[2359, 85], [934, 68]]",0.595,1,1.0,2.0120701066455826e-06,0.0069335935875006775,0.006933593587500786,1.5943894666389011,0.003
ETHUSDT,1h,720 days ago UTC,16,bilstm,1077,time,0.2,,ret_gt_bps,30.0,0.6976744186046512,0.0,0.0,0.0,0.5122051282051282,"[[150, 0], [65, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,720 days ago UTC,16,gru_lstm,1077,time,0.2,,ret_gt_bps,30.0,0.6976744186046512,0.0,0.0,0.0,0.5172820512820513,"[[150, 0], [65, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,720 days ago UTC,16,hybrid_transformer,1077,time,0.2,,ret_gt_bps,30.0,0.6976744186046512,0.0,0.0,0.0,0.49015384615384616,"[[150, 0], [65, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,720 days ago UTC,16,voting_soft,17233,time,0.2,,ret_gt_bps,30.0,0.7089378990133488,0.4444444444444444,0.003992015968063872,0.00791295746785361,0.5776805635864115,"[[2439, 5], [998, 4]]",0.52,3,0.6666666666666666,2.6945392320966784e-06,0.0030951273979350513,0.009289518504695948,1.6786972539953164,0.003
ETHUSDT,1h,720 days ago UTC,16,stacking,17233,time,0.2,,ret_gt_bps,30.0,0.709808473592571,0.5416666666666666,0.012974051896207584,0.025341130604288498,0.5385256491926131,"[[2433, 11], [989, 13]]",0.595,8,0.5,3.1937639037103666e-06,0.0013757138015232403,0.01077091844443756,0.7224118335096199,0.003
ETHUSDT,1h,720 days ago UTC,16,metalabel,17233,time,0.2,,ret_gt_bps,30.0,0.7074869413813116,0.39285714285714285,0.010978043912175649,0.021359223300970873,0.5630463704342542,"[[2427, 17], [991, 11]]",0.645,3,0.6666666666666666,2.1591649956437677e-06,0.0024801608583294747,0.007446171984093475,1.7902046884607117,0.003
ETHUSDT,4h,720 days ago UTC,16,logreg,4273,time,0.2,,ret_gt_bps,30.0,0.6018735362997658,0.5,0.03529411764705882,0.06593406593406594,0.5300068665598535,"[[502, 12], [328, 12]]",0.505,21,0.5714285714285714,8.765962082892217e-05,0.003564824580376167,0.07420353686331982,1.4736505007555174,0.003
ETHUSDT,4h,720 days ago UTC,16,rf,4273,time,0.2,,ret_gt_bps,30.0,0.5831381733021077,0.42,0.12352941176470589,0.19090909090909092,0.5044117647058823,"[[456, 58], [298, 42]]",0.645,3,0.3333333333333333,1.3526866369298695e-05,0.003850647959793695,0.011462278861817055,1.0453376867665607,0.003
ETHUSDT,4h,720 days ago UTC,16,hgb,4273,time,0.2,,ret_gt_bps,30.0,0.5456674473067916,0.32857142857142857,0.13529411764705881,0.19166666666666668,0.48551155870908674,"[[420, 94], [294, 46]]",0.825,3,0.3333333333333333,-7.096970561552897e-07,-0.00020202709531887247,-0.0012002318902440967,-0.02809040221331495,0.003
ETHUSDT,4h,720 days ago UTC,16,linsvc,4273,time,0.2,,ret_gt_bps,30.0,0.6018735362997658,0.5,0.0058823529411764705,0.011627906976744186,0.5251602197299153,"[[512, 2], [338, 2]]",0.5,4,0.5,5.0881135582212135e-06,0.00108631224468023,0.00410185470977753,0.30923931829460877,0.003
ETHUSDT,4h,720 days ago UTC,16,bilstm,267,time,0.2,,ret_gt_bps,30.0,0.660377358490566,0.0,0.0,0.0,0.565873015873016,"[[35, 0], [18, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,720 days ago UTC,16,gru_lstm,267,time,0.2,,ret_gt_bps,30.0,0.660377358490566,0.0,0.0,0.0,0.5,"[[35, 0], [18, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,720 days ago UTC,16,hybrid_transformer,267,time,0.2,,ret_gt_bps,30.0,0.660377358490566,0.0,0.0,0.0,0.5111111111111111,"[[35, 0], [18, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,720 days ago UTC,16,voting_soft,4273,time,0.2,,ret_gt_bps,30.0,0.5831381733021077,0.3181818181818182,0.041176470588235294,0.07291666666666667,0.5031757839322499,"[[484, 30], [326, 14]]",0.595,4,0.75,2.7515928314915796e-05,0.005874650695234521,0.023086413247073834,1.0208226574840322,0.003
ETHUSDT,4h,720 days ago UTC,16,stacking,4273,time,0.2,,ret_gt_bps,30.0,0.5971896955503513,0.3333333333333333,0.011764705882352941,0.022727272727272728,0.5119134813458457,"[[506, 8], [336, 4]]",0.535,2,1.0,2.2692775529746398e-05,0.009689815151201712,0.019447529148207465,2.0048563458107433,0.003
ETHUSDT,4h,720 days ago UTC,16,metalabel,4273,time,0.2,,ret_gt_bps,30.0,0.550351288056206,0.3135593220338983,0.10882352941176471,0.1615720524017467,0.48551155870908674,"[[433, 81], [303, 37]]",0.745,8,0.25,-3.0033270608097662e-05,-0.0032060516374144248,-0.026021426349598475,-1.0834908888427572,0.003
