symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
BTCUSDT,30m,120 days ago UTC,20,logreg,5701,time,0.2,,ret_gt_bps,30.0,0.9342105263157895,0.0,0.0,0.0,0.6134710485133021,"[[1065, 0], [75, 0]]",0.5,0,,0.0,,0.0,,0.003
BTCUSDT,30m,120 days ago UTC,20,hgb,5701,time,0.2,,ret_gt_bps,30.0,0.9333333333333333,0.0,0.0,0.0,0.5363129890453834,"[[1064, 1], [75, 0]]",0.5,1,0.0,-3.102237384932325e-06,-0.003536550618822851,-0.0035365506188228535,-3.9202577788496993,0.003
BTCUSDT,30m,120 days ago UTC,20,rf,5701,time,0.2,,ret_gt_bps,30.0,0.9333333333333333,0.0,0.0,0.0,0.5534397496087636,"[[1064, 1], [75, 0]]",0.5,1,0.0,-9.751978093241218e-07,-0.0011117255026294988,-0.0011117255026295014,-3.9202577788497,0.003
BTCUSDT,30m,120 days ago UTC,20,hgb,5701,time,0.2,,ret_gt_bps,30.0,0.9333333333333333,0.0,0.0,0.0,0.5363129890453834,"[[1064, 1], [75, 0]]",0.5,1,0.0,-3.102237384932325e-06,-0.003536550618822851,-0.0035365506188228535,-3.9202577788496993,0.003
BTCUSDT,30m,120 days ago UTC,20,linsvc,5701,time,0.2,,ret_gt_bps,30.0,0.9342105263157895,0.0,0.0,0.0,0.5990610328638497,"[[1065, 0], [75, 0]]",0.5,0,,0.0,,0.0,,0.003
BTCUSDT,30m,120 days ago UTC,20,sgdlog,5701,time,0.2,,ret_gt_bps,30.0,0.9342105263157895,0.0,0.0,0.0,0.578679186228482,"[[1065, 0], [75, 0]]",0.5,0,,0.0,,0.0,,0.003
BTCUSDT,1h,120 days ago UTC,20,logreg,2821,time,0.2,,ret_gt_bps,30.0,0.851063829787234,0.2777777777777778,0.06578947368421052,0.10638297872340426,0.5387456859361518,"[[475, 13], [71, 5]]",0.595,3,0.3333333333333333,5.344598771851574e-06,0.0010047845691080958,0.0030088284448992475,2.646040724474667,0.003
BTCUSDT,1h,120 days ago UTC,20,hgb,2821,time,0.2,,ret_gt_bps,30.0,0.8421985815602837,0.25925925925925924,0.09210526315789473,0.13592233009708737,0.5749838222605694,"[[468, 20], [69, 7]]",0.775,3,1.0,1.4301970519147384e-05,0.002688770457599708,0.00808356432393631,5.755655711709605,0.003
BTCUSDT,1h,120 days ago UTC,20,rf,2821,time,0.2,,ret_gt_bps,30.0,0.8652482269503546,0.5,0.09210526315789473,0.15555555555555556,0.5590891932700605,"[[481, 7], [69, 7]]",0.51,9,0.6666666666666666,2.259334116817593e-05,0.0014158493798723585,0.012723793869471312,3.553998629484218,0.003
BTCUSDT,1h,120 days ago UTC,20,hgb,2821,time,0.2,,ret_gt_bps,30.0,0.8421985815602837,0.25925925925925924,0.09210526315789473,0.13592233009708737,0.5749838222605694,"[[468, 20], [69, 7]]",0.775,3,1.0,1.4301970519147384e-05,0.002688770457599708,0.00808356432393631,5.755655711709605,0.003
