symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,thresholds_file
BTCUSDT,4h,120 days ago UTC,20,hgb,700,time,0.2,,direction,0.0,0.4642857142857143,0.43333333333333335,0.6190476190476191,0.5098039215686274,0.5116470830756544,"[[26, 51], [24, 39]]",
BTCUSDT,4h,120 days ago UTC,20,linsvc,700,time,0.2,,direction,0.0,0.5571428571428572,0.5094339622641509,0.42857142857142855,0.46551724137931033,0.5252525252525252,"[[51, 26], [36, 27]]",
BTCUSDT,1d,120 days ago UTC,20,logreg,100,time,0.2,,direction,0.0,0.55,0.46153846153846156,0.75,0.5714285714285714,0.5104166666666666,"[[5, 7], [2, 6]]",
BTCUSDT,1d,120 days ago UTC,20,hgb,100,time,0.2,,direction,0.0,0.55,0.46153846153846156,0.75,0.5714285714285714,0.5677083333333333,"[[5, 7], [2, 6]]",
BTCUSDT,1d,120 days ago UTC,20,rf,100,time,0.2,,direction,0.0,0.55,0.4444444444444444,0.5,0.47058823529411764,0.5416666666666667,"[[7, 5], [4, 4]]",
BTCUSDT,1d,120 days ago UTC,20,hgb,100,time,0.2,,direction,0.0,0.55,0.46153846153846156,0.75,0.5714285714285714,0.5677083333333333,"[[5, 7], [2, 6]]",
BTCUSDT,1d,120 days ago UTC,20,linsvc,100,time,0.2,,direction,0.0,0.5,0.42857142857142855,0.75,0.5454545454545454,0.3854166666666667,"[[4, 8], [2, 6]]",
BTCUSDT,15m,365 days ago UTC,20,logreg,35020,time,0.2,,direction,0.0,0.520416904625928,0.5183087957719894,0.3972800925925926,0.4497952497952498,0.5292620516514259,"[[2272, 1276], [2083, 1373]]",
BTCUSDT,15m,365 days ago UTC,20,hgb,35020,time,0.2,,direction,0.0,0.5132781267846944,0.5079959169785642,0.4320023148148148,0.4669272869429242,0.5152723218479894,"[[2102, 1446], [1963, 1493]]",
BTCUSDT,15m,365 days ago UTC,20,rf,35020,time,0.2,,direction,0.0,0.5005711022272987,0.49141455437448894,0.34780092592592593,0.40731955269400205,0.5016091322967555,"[[2304, 1244], [2254, 1202]]",
BTCUSDT,15m,365 days ago UTC,20,hgb,35020,time,0.2,,direction,0.0,0.5132781267846944,0.5079959169785642,0.4320023148148148,0.4669272869429242,0.5152723218479894,"[[2102, 1446], [1963, 1493]]",
BTCUSDT,15m,365 days ago UTC,20,linsvc,35020,time,0.2,,direction,0.0,0.5248429468874929,0.5249027237354086,0.39033564814814814,0.44772651842017924,0.5300598896352666,"[[2327, 1221], [2107, 1349]]",
BTCUSDT,1h,365 days ago UTC,20,logreg,8740,time,0.2,,direction,0.0,0.5320366132723112,0.5583482944344704,0.3522083805209513,0.43194444444444446,0.5386157280422104,"[[619, 246], [572, 311]]",
BTCUSDT,1h,365 days ago UTC,20,hgb,8740,time,0.2,,direction,0.0,0.5045766590389016,0.5202863961813843,0.24688561721404303,0.3348694316436252,0.5270183753494065,"[[664, 201], [665, 218]]",
BTCUSDT,1h,365 days ago UTC,20,rf,8740,time,0.2,,direction,0.0,0.5091533180778032,0.5482625482625483,0.16081540203850508,0.2486865148861646,0.53133759713012,"[[748, 117], [741, 142]]",
BTCUSDT,1h,365 days ago UTC,20,hgb,8740,time,0.2,,direction,0.0,0.5045766590389016,0.5202863961813843,0.24688561721404303,0.3348694316436252,0.5270183753494065,"[[664, 201], [665, 218]]",
BTCUSDT,1h,365 days ago UTC,20,linsvc,8740,time,0.2,,direction,0.0,0.5354691075514875,0.5475234270414994,0.46319365798414497,0.501840490797546,0.5404329695795338,"[[527, 338], [474, 409]]",
BTCUSDT,4h,365 days ago UTC,20,logreg,2170,time,0.2,,direction,0.0,0.4769585253456221,0.48598130841121495,0.23214285714285715,0.31419939577039274,0.48903061224489797,"[[155, 55], [172, 52]]",
BTCUSDT,4h,365 days ago UTC,20,hgb,2170,time,0.2,,direction,0.0,0.4815668202764977,0.49230769230769234,0.14285714285714285,0.22145328719723184,0.4858737244897959,"[[177, 33], [192, 32]]",
BTCUSDT,4h,365 days ago UTC,20,rf,2170,time,0.2,,direction,0.0,0.48847926267281105,0.5227272727272727,0.10267857142857142,0.17164179104477612,0.5091198979591837,"[[189, 21], [201, 23]]",
BTCUSDT,4h,365 days ago UTC,20,hgb,2170,time,0.2,,direction,0.0,0.4815668202764977,0.49230769230769234,0.14285714285714285,0.22145328719723184,0.4858737244897959,"[[177, 33], [192, 32]]",
BTCUSDT,4h,365 days ago UTC,20,linsvc,2170,time,0.2,,direction,0.0,0.4769585253456221,0.48514851485148514,0.21875,0.30153846153846153,0.49294217687074826,"[[158, 52], [175, 49]]",
BTCUSDT,1d,365 days ago UTC,20,logreg,345,time,0.2,,direction,0.0,0.43478260869565216,0.45454545454545453,0.7352941176470589,0.5617977528089888,0.4294117647058824,"[[5, 30], [9, 25]]",
BTCUSDT,1d,365 days ago UTC,20,hgb,345,time,0.2,,direction,0.0,0.5942028985507246,0.6153846153846154,0.47058823529411764,0.5333333333333333,0.6168067226890757,"[[25, 10], [18, 16]]",
BTCUSDT,1d,365 days ago UTC,20,rf,345,time,0.2,,direction,0.0,0.5797101449275363,0.7272727272727273,0.23529411764705882,0.35555555555555557,0.5516806722689076,"[[32, 3], [26, 8]]",
BTCUSDT,1d,365 days ago UTC,20,hgb,345,time,0.2,,direction,0.0,0.5942028985507246,0.6153846153846154,0.47058823529411764,0.5333333333333333,0.6168067226890757,"[[25, 10], [18, 16]]",
BTCUSDT,1d,365 days ago UTC,20,linsvc,345,time,0.2,,direction,0.0,0.4782608695652174,0.45454545454545453,0.29411764705882354,0.35714285714285715,0.4201680672268908,"[[23, 12], [24, 10]]",
BTCUSDT,15m,730 days ago UTC,20,logreg,70060,time,0.2,,direction,0.0,0.5255495289751642,0.5307035380235868,0.37553956834532376,0.4398382204246714,0.5314685957266472,"[[4754, 2308], [4340, 2610]]",
BTCUSDT,15m,730 days ago UTC,20,hgb,70060,time,0.2,,direction,0.0,0.5162717670568084,0.5116657623440043,0.5427338129496403,0.5267420751291719,0.5223139653103346,"[[3462, 3600], [3178, 3772]]",
BTCUSDT,15m,730 days ago UTC,20,rf,70060,time,0.2,,direction,0.0,0.5110619469026548,0.5104850667231519,0.34676258992805753,0.41298946105732154,0.5121683383964026,"[[4751, 2311], [4540, 2410]]",
BTCUSDT,15m,730 days ago UTC,20,hgb,70060,time,0.2,,direction,0.0,0.5162717670568084,0.5116657623440043,0.5427338129496403,0.5267420751291719,0.5223237858311481,"[[3462, 3600], [3178, 3772]]",
BTCUSDT,15m,730 days ago UTC,20,linsvc,70060,time,0.2,,direction,0.0,0.5247644875820725,0.5294594047378012,0.3762589928057554,0.4399024308184036,0.5322596977643034,"[[4738, 2324], [4335, 2615]]",
BTCUSDT,1h,730 days ago UTC,20,logreg,17500,time,0.2,,direction,0.0,0.5271428571428571,0.5513833992094862,0.3172256964184196,0.4027426921688921,0.532975402778,"[[1287, 454], [1201, 558]]",
BTCUSDT,1h,730 days ago UTC,20,hgb,17500,time,0.2,,direction,0.0,0.5045714285714286,0.5180375180375181,0.20409323479249575,0.2928221859706362,0.509662622913455,"[[1407, 334], [1400, 359]]",
BTCUSDT,1h,730 days ago UTC,20,rf,17500,time,0.2,,direction,0.0,0.5022857142857143,0.5105590062111801,0.2336554860716316,0.3205928237129485,0.5089726454805825,"[[1347, 394], [1348, 411]]",
BTCUSDT,1h,730 days ago UTC,20,hgb,17500,time,0.2,,direction,0.0,0.5045714285714286,0.5180375180375181,0.20409323479249575,0.2928221859706362,0.509662622913455,"[[1407, 334], [1400, 359]]",
BTCUSDT,1h,730 days ago UTC,20,linsvc,17500,time,0.2,,direction,0.0,0.5228571428571429,0.5433300876338851,0.3172256964184196,0.4005743000717875,0.5317485948199773,"[[1272, 469], [1201, 558]]",
BTCUSDT,4h,730 days ago UTC,20,logreg,4360,time,0.2,,direction,0.0,0.5286697247706422,0.5532646048109966,0.36425339366515835,0.4392905866302865,0.5253130590339892,"[[300, 130], [281, 161]]",
BTCUSDT,4h,730 days ago UTC,20,hgb,4360,time,0.2,,direction,0.0,0.5068807339449541,0.532608695652174,0.22171945701357465,0.31309904153354634,0.5201909923182153,"[[344, 86], [344, 98]]",
BTCUSDT,4h,730 days ago UTC,20,rf,4360,time,0.2,,direction,0.0,0.5126146788990825,0.5485714285714286,0.2171945701357466,0.31118314424635335,0.52798063769336,"[[351, 79], [346, 96]]",
BTCUSDT,4h,730 days ago UTC,20,hgb,4360,time,0.2,,direction,0.0,0.5068807339449541,0.532608695652174,0.22171945701357465,0.31309904153354634,0.5201909923182153,"[[344, 86], [344, 98]]",
BTCUSDT,4h,730 days ago UTC,20,linsvc,4360,time,0.2,,direction,0.0,0.5252293577981652,0.5343137254901961,0.49321266968325794,0.5129411764705882,0.5292907502893823,"[[240, 190], [224, 218]]",
BTCUSDT,1d,730 days ago UTC,20,logreg,710,time,0.2,,direction,0.0,0.4788732394366197,0.6666666666666666,0.02666666666666667,0.05128205128205128,0.5611940298507463,"[[66, 1], [73, 2]]",
BTCUSDT,1d,730 days ago UTC,20,hgb,710,time,0.2,,direction,0.0,0.5,0.5909090909090909,0.17333333333333334,0.26804123711340205,0.45711442786069656,"[[58, 9], [62, 13]]",
BTCUSDT,1d,730 days ago UTC,20,rf,710,time,0.2,,direction,0.0,0.4788732394366197,0.5263157894736842,0.13333333333333333,0.2127659574468085,0.5372139303482587,"[[58, 9], [65, 10]]",
BTCUSDT,1d,730 days ago UTC,20,hgb,710,time,0.2,,direction,0.0,0.5,0.5909090909090909,0.17333333333333334,0.26804123711340205,0.45711442786069656,"[[58, 9], [62, 13]]",
BTCUSDT,1d,730 days ago UTC,20,linsvc,710,time,0.2,,direction,0.0,0.4647887323943662,0.0,0.0,0.0,0.5876616915422885,"[[66, 1], [75, 0]]",
BTCUSDT,15m,1100 days ago UTC,20,logreg,105575,time,0.2,,direction,0.0,0.5226142552687663,0.5173611111111112,0.5687022900763359,0.5418181818181819,0.5318120888467791,"[[5075, 5560], [4520, 5960]]",
BTCUSDT,15m,1100 days ago UTC,20,hgb,105575,time,0.2,,direction,0.0,0.5170258110348094,0.511656746031746,0.5905534351145039,0.5482813607370659,0.5241638224643532,"[[4728, 5907], [4291, 6189]]",
BTCUSDT,15m,1100 days ago UTC,20,rf,105575,time,0.2,,direction,0.0,0.5045702107506512,0.5010496077781461,0.4327290076335878,0.46438994419128565,0.506632486891547,"[[6119, 4516], [5945, 4535]]",
BTCUSDT,15m,1100 days ago UTC,20,hgb,105575,time,0.2,,direction,0.0,0.5170258110348094,0.511656746031746,0.5905534351145039,0.5482813607370659,0.5241656797194917,"[[4728, 5907], [4291, 6189]]",
BTCUSDT,15m,1100 days ago UTC,20,linsvc,105576,time,0.2,,direction,0.0,0.5209093061804404,0.51619812583668,0.5519610649871171,0.533480907581627,0.5321362203624282,"[[5215, 5421], [4695, 5784]]",
BTCUSDT,1h,1100 days ago UTC,20,logreg,26379,time,0.2,,direction,0.0,0.5234123222748815,0.5208397653596789,0.6368440921102303,0.5730298913043478,0.5331835692498599,"[[1074, 1552], [962, 1687]]",
BTCUSDT,1h,1100 days ago UTC,20,hgb,26379,time,0.2,,direction,0.0,0.4980094786729858,0.5002221235006664,0.4250660626651567,0.4595918367346939,0.5054030361656254,"[[1501, 1125], [1523, 1126]]",
BTCUSDT,1h,1100 days ago UTC,20,rf,26379,time,0.2,,direction,0.0,0.5118483412322274,0.5142636854279106,0.5035862589656475,0.5088689681480069,0.5149591577330047,"[[1366, 1260], [1315, 1334]]",
BTCUSDT,1h,1100 days ago UTC,20,hgb,26379,time,0.2,,direction,0.0,0.4980094786729858,0.5002221235006664,0.4250660626651567,0.4595918367346939,0.5054030361656254,"[[1501, 1125], [1523, 1126]]",
BTCUSDT,1h,1100 days ago UTC,20,linsvc,26379,time,0.2,,direction,0.0,0.5245497630331754,0.5226761016403988,0.613439033597584,0.5644320944772491,0.5337567209112235,"[[1142, 1484], [1024, 1625]]",
BTCUSDT,4h,1100 days ago UTC,20,logreg,6580,time,0.2,,direction,0.0,0.506079027355623,0.5030408340573415,0.8812785388127854,0.6404867256637168,0.5214094506920914,"[[87, 572], [78, 579]]",
BTCUSDT,4h,1100 days ago UTC,20,hgb,6580,time,0.2,,direction,0.0,0.5091185410334347,0.5098743267504489,0.4322678843226788,0.46787479406919275,0.5092444389012456,"[[386, 273], [373, 284]]",
BTCUSDT,4h,1100 days ago UTC,20,rf,6580,time,0.2,,direction,0.0,0.5022796352583586,0.50177304964539,0.4307458143074581,0.46355446355446356,0.5133417867115665,"[[378, 281], [374, 283]]",
BTCUSDT,4h,1100 days ago UTC,20,hgb,6580,time,0.2,,direction,0.0,0.5091185410334347,0.5098743267504489,0.4322678843226788,0.46787479406919275,0.5092444389012456,"[[386, 273], [373, 284]]",
BTCUSDT,4h,1100 days ago UTC,20,linsvc,6580,time,0.2,,direction,0.0,0.5129179331306991,0.5068259385665529,0.9041095890410958,0.6495352651722253,0.523324163958583,"[[81, 578], [63, 594]]",
BTCUSDT,1d,1100 days ago UTC,20,logreg,1080,time,0.2,,direction,0.0,0.5,0.5,0.32407407407407407,0.39325842696629215,0.5284636488340192,"[[73, 35], [73, 35]]",
BTCUSDT,1d,1100 days ago UTC,20,hgb,1080,time,0.2,,direction,0.0,0.49074074074074076,0.4852941176470588,0.3055555555555556,0.375,0.5099451303155007,"[[73, 35], [75, 33]]",
BTCUSDT,1d,1100 days ago UTC,20,rf,1080,time,0.2,,direction,0.0,0.4861111111111111,0.47761194029850745,0.2962962962962963,0.3657142857142857,0.48675411522633744,"[[73, 35], [76, 32]]",
BTCUSDT,1d,1100 days ago UTC,20,hgb,1080,time,0.2,,direction,0.0,0.49074074074074076,0.4852941176470588,0.3055555555555556,0.375,0.5099451303155007,"[[73, 35], [75, 33]]",
BTCUSDT,1d,1100 days ago UTC,20,linsvc,1080,time,0.2,,direction,0.0,0.5138888888888888,0.5230769230769231,0.3148148148148148,0.3930635838150289,0.5295781893004115,"[[77, 31], [74, 34]]",
