symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
ETHUSDT,1h,365 days ago UTC,20,rf,8701,time,0.2,,ret_gt_bps,30.0,0.6959770114942528,0.36283185840707965,0.0823293172690763,0.1342062193126023,0.535669247036455,"[[1170, 72], [457, 41]]",0.615,5,0.4,5.645493977271519e-06,0.0019646319040904888,0.009646165796600714,1.0389686450773667,0.003
ETHUSDT,1h,365 days ago UTC,20,hgb,8701,time,0.2,,ret_gt_bps,30.0,0.7045977011494253,0.2894736842105263,0.02208835341365462,0.041044776119402986,0.5294050598529384,"[[1215, 27], [487, 11]]",0.595,5,0.6,6.388478903890262e-06,0.002223190658553811,0.011122433410203802,2.37619792664493,0.003
ETHUSDT,1h,365 days ago UTC,20,linsvc,8701,time,0.2,,ret_gt_bps,30.0,0.710919540229885,0.4074074074074074,0.02208835341365462,0.0419047619047619,0.5556654961229781,"[[1226, 16], [487, 11]]",0.55,6,0.5,-2.286075576371334e-06,-0.0006629619171476872,-0.004346847226182393,-0.32442477539405673,0.003
ETHUSDT,1h,365 days ago UTC,20,bilstm,435,time,0.2,,ret_gt_bps,30.0,0.735632183908046,0.0,0.0,0.0,0.36820652173913043,"[[64, 0], [23, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,365 days ago UTC,20,gru_lstm,435,time,0.2,,ret_gt_bps,30.0,0.735632183908046,0.0,0.0,0.0,0.37941576086956524,"[[64, 0], [23, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,365 days ago UTC,20,hybrid_transformer,435,time,0.2,,ret_gt_bps,30.0,0.735632183908046,0.0,0.0,0.0,0.3811141304347826,"[[64, 0], [23, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,365 days ago UTC,20,voting_soft,8701,time,0.2,,ret_gt_bps,30.0,0.7132183908045977,0.4,0.004016064257028112,0.007952286282306162,0.5509930220075148,"[[1239, 3], [496, 2]]",0.525,3,0.6666666666666666,5.076117417930518e-06,0.0029441481023997004,0.008831819659645523,2.228675379802076,0.003
ETHUSDT,1h,365 days ago UTC,20,stacking,8701,time,0.2,,ret_gt_bps,30.0,0.7097701149425287,0.29411764705882354,0.010040160642570281,0.019417475728155338,0.54679911271495,"[[1230, 12], [493, 5]]",0.74,1,1.0,6.896776265120057e-07,0.0012000390701308898,0.0012000390701309982,2.2437653082755094,0.003
ETHUSDT,1h,365 days ago UTC,20,metalabel,8701,time,0.2,,ret_gt_bps,30.0,0.7063218390804598,0.3142857142857143,0.02208835341365462,0.04127579737335835,0.5294099101720894,"[[1218, 24], [487, 11]]",0.59,5,0.6,6.388478903890262e-06,0.002223190658553811,0.011122433410203802,2.37619792664493,0.003
ETHUSDT,4h,365 days ago UTC,20,logreg,2131,time,0.2,,ret_gt_bps,30.0,0.5985915492957746,0.0,0.0,0.0,0.5194358445132439,"[[255, 0], [171, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,sgdlog,2131,time,0.2,,ret_gt_bps,30.0,0.5985915492957746,0.0,0.0,0.0,0.4978557504873294,"[[255, 0], [171, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,rf,2131,time,0.2,,ret_gt_bps,30.0,0.596244131455399,0.42857142857142855,0.017543859649122806,0.033707865168539325,0.4945763100561862,"[[251, 4], [168, 3]]",0.51,5,0.6,7.800720794789542e-05,0.00664621411716069,0.033441456891254884,2.8940137307821554,0.003
ETHUSDT,4h,365 days ago UTC,20,hgb,2131,time,0.2,,ret_gt_bps,30.0,0.6009389671361502,0.5555555555555556,0.029239766081871343,0.05555555555555555,0.5236326109391124,"[[251, 4], [166, 5]]",0.735,1,1.0,3.790811470201253e-05,0.01614885686305734,0.016148856863057448,2.2673431743832984,0.003
ETHUSDT,4h,365 days ago UTC,20,linsvc,2131,time,0.2,,ret_gt_bps,30.0,0.5985915492957746,0.0,0.0,0.0,0.5233344799908267,"[[255, 0], [171, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,bilstm,106,time,0.2,,ret_gt_bps,30.0,0.42857142857142855,0.0,0.0,0.0,0.6136363636363638,"[[9, 1], [11, 0]]",0.5,1,0.0,-0.0006680390654921445,-0.014028820375335035,-0.014028820375335038,-10.212037714663726,0.003
ETHUSDT,4h,365 days ago UTC,20,gru_lstm,106,time,0.2,,ret_gt_bps,30.0,0.47619047619047616,0.0,0.0,0.0,0.4454545454545454,"[[10, 0], [11, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,hybrid_transformer,106,time,0.2,,ret_gt_bps,30.0,0.47619047619047616,0.0,0.0,0.0,0.5727272727272728,"[[10, 0], [11, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,voting_soft,2131,time,0.2,,ret_gt_bps,30.0,0.5985915492957746,0.5,0.005847953216374269,0.011560693641618497,0.5037954363031762,"[[254, 1], [170, 1]]",0.5,2,0.5,2.248225865263244e-05,0.0047887210930107095,0.00947132135101425,1.2445021204520947,0.003
ETHUSDT,4h,365 days ago UTC,20,stacking,2131,time,0.2,,ret_gt_bps,30.0,0.5985915492957746,0.0,0.0,0.0,0.5314069487444101,"[[255, 0], [171, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,4h,365 days ago UTC,20,metalabel,2131,time,0.2,,ret_gt_bps,30.0,0.6009389671361502,0.5555555555555556,0.029239766081871343,0.05555555555555555,0.5236326109391124,"[[251, 4], [166, 5]]",0.735,1,1.0,3.790811470201253e-05,0.01614885686305734,0.016148856863057448,2.2673431743832984,0.003
