symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
BTCUSDT,4h,365 days ago UTC,16,hgb,2144,time,0.2,,direction,0.0,0.4976635514018692,0.5444444444444444,0.21973094170403587,0.31309904153354634,0.5047139888439244,"[[164, 41], [174, 49]]",0.715,19,0.2631578947368421,-0.00011501216292302787,-0.0025847470299017314,-0.04940438205748965,-2.005209819375993,0.003
BTCUSDT,4h,365 days ago UTC,16,linsvc,2144,time,0.2,,direction,0.0,0.47897196261682246,0.0,0.0,0.0,0.5150388275183201,"[[205, 0], [223, 0]]",0.5,0,,0.0,,0.0,,0.003
BTCUSDT,4h,365 days ago UTC,16,bilstm,2129,time,0.2,,direction,0.0,0.4776470588235294,0.5,0.25675675675675674,0.3392857142857143,0.5066790928859894,"[[146, 57], [165, 57]]",0.795,1,1.0,3.17649167039836e-05,0.013468324682489045,0.013468324682489152,2.272684390676066,0.003
BTCUSDT,4h,365 days ago UTC,16,gru_lstm,2129,time,0.2,,direction,0.0,0.5129411764705882,0.5225225225225225,0.7837837837837838,0.6270270270270271,0.4883726090622642,"[[44, 159], [48, 174]]",0.8,8,0.375,-2.1336261522279876e-05,-0.0011308218606808334,-0.009191020584581877,-1.0660379532460973,0.003
BTCUSDT,4h,365 days ago UTC,16,hybrid_transformer,2129,time,0.2,,direction,0.0,0.5152941176470588,0.5338983050847458,0.5675675675675675,0.5502183406113537,0.5196822438201749,"[[93, 110], [96, 126]]",0.825,1,1.0,1.6338983461326707e-05,0.006927728987602524,0.006927728987602633,2.272684390676066,0.003
BTCUSDT,4h,365 days ago UTC,16,voting_soft,2144,time,0.2,,direction,0.0,0.48130841121495327,0.5066666666666667,0.17040358744394618,0.2550335570469799,0.5024608990484524,"[[168, 37], [185, 38]]",0.605,5,0.4,-4.4734482097437616e-05,-0.003820324771121173,-0.0200383020681153,-0.9130187551131747,0.003
BTCUSDT,4h,365 days ago UTC,16,stacking,2144,time,0.2,,direction,0.0,0.4696261682242991,0.4918032786885246,0.5381165919282511,0.5139186295503212,0.4578365963031828,"[[81, 124], [103, 120]]",0.615,1,0.0,-2.5824959038242205e-05,-0.011027257509329421,-0.011027257509329425,-2.264686649540925,0.003
BTCUSDT,4h,365 days ago UTC,16,metalabel,2144,time,0.2,,direction,0.0,0.4976635514018692,0.5444444444444444,0.21973094170403587,0.31309904153354634,0.5045389915782565,"[[164, 41], [174, 49]]",0.715,19,0.2631578947368421,-0.00011501216292302787,-0.0025847470299017314,-0.04940438205748965,-2.005209819375993,0.003
BTCUSDT,1h,720 days ago UTC,16,logreg,17234,time,0.2,,direction,0.0,0.5089959373186302,0.509567387687188,0.7048331415420023,0.5915016900048286,0.5236321055993187,"[[529, 1179], [513, 1225]]",0.62,9,0.3333333333333333,-2.1257322139296916e-06,-0.0008136830529986432,-0.00733852121930989,-1.2685894486288838,0.003
BTCUSDT,1h,720 days ago UTC,16,rf,17234,time,0.2,,direction,0.0,0.5084155542658154,0.527027027027027,0.2468354430379747,0.33620689655172414,0.5161945208765089,"[[1323, 385], [1309, 429]]",0.705,2,0.5,9.119055782220922e-07,0.0015707573584875538,0.0031319766036914665,0.9310342378148703,0.003
BTCUSDT,1h,720 days ago UTC,16,hgb,17234,time,0.2,,direction,0.0,0.5049332559489262,0.5171306209850107,0.27790563866513235,0.3615269461077844,0.5153878856151112,"[[1257, 451], [1255, 483]]",0.65,7,0.14285714285714285,-1.5878973544746506e-06,-0.0007814723408807387,-0.005500993397483556,-0.909558178928627,0.003
BTCUSDT,1h,720 days ago UTC,16,linsvc,17234,time,0.2,,direction,0.0,0.5165409170052234,0.5206896551724138,0.5212888377445339,0.5209890741805635,0.5253717023793804,"[[874, 834], [832, 906]]",0.6,2,1.0,2.310351654182451e-07,0.0003979580724329272,0.0007960656044712078,2.194532140263955,0.003
BTCUSDT,1h,720 days ago UTC,16,bilstm,17219,time,0.2,,direction,0.0,0.5187336625036305,0.5176733780760626,0.6664746543778802,0.5827247544699068,0.532646476017699,"[[629, 1078], [579, 1157]]",0.69,3,0.6666666666666666,2.198373051701352e-06,0.0025222666813186846,0.007548468653031604,1.2473826407803474,0.003
BTCUSDT,1h,720 days ago UTC,16,gru_lstm,17219,time,0.2,,direction,0.0,0.5181527737438281,0.5177174413253567,0.6480414746543779,0.5755947812739831,0.5275173182261168,"[[659, 1048], [611, 1125]]",0.67,5,0.2,9.234943319004088e-08,6.357334980802414e-05,0.00028056225120742795,0.05856993263455785,0.003
BTCUSDT,1h,720 days ago UTC,16,hybrid_transformer,17219,time,0.2,,direction,0.0,0.5149578855649143,0.5178764897074756,0.5506912442396313,0.5337800111669458,0.5301887862123703,"[[817, 890], [780, 956]]",0.705,1,1.0,5.677243061029552e-07,0.001954107061606372,0.0019541070616064804,1.5953156296369255,0.003
BTCUSDT,1h,720 days ago UTC,16,voting_soft,17234,time,0.2,,direction,0.0,0.5113174695298898,0.5220228384991843,0.36823935558112775,0.4318488529014845,0.5217442860107313,"[[1122, 586], [1098, 640]]",0.615,3,0.3333333333333333,6.964904015286905e-07,0.0007998031444221128,0.0023878250830551284,0.7111168384492652,0.003
BTCUSDT,1h,720 days ago UTC,16,stacking,17234,time,0.2,,direction,0.0,0.5127684271619268,0.5117109964271537,0.7416570771001151,0.6055907916373032,0.5227232302870402,"[[478, 1230], [449, 1289]]",0.64,3,0.3333333333333333,-1.1022769220469698e-06,-0.0012657813321506036,-0.003798464999489548,-1.4834164394282614,0.003
BTCUSDT,1h,720 days ago UTC,16,metalabel,17234,time,0.2,,direction,0.0,0.4956471271038886,0.0,0.0,0.0,0.517857648162172,"[[1708, 0], [1738, 0]]",0.5,0,,0.0,,0.0,,0.003
BTCUSDT,4h,720 days ago UTC,16,logreg,4274,time,0.2,,direction,0.0,0.49765807962529274,0.5036284470246735,0.7995391705069125,0.6179875333926982,0.48625192012288787,"[[78, 342], [87, 347]]",0.635,1,0.0,-5.169018606779521e-06,-0.004409172871582931,-0.004409172871582934,-1.6023136847062602,0.003
BTCUSDT,4h,720 days ago UTC,16,rf,4274,time,0.2,,direction,0.0,0.4953161592505855,0.5483870967741935,0.03917050691244239,0.07311827956989247,0.519812925170068,"[[406, 14], [417, 17]]",0.565,7,0.42857142857142855,-2.4839507393866726e-05,-0.0030268714009954742,-0.02122083970709643,-1.4882607149599754,0.003
BTCUSDT,4h,720 days ago UTC,16,hgb,4274,time,0.2,,direction,0.0,0.49063231850117095,0.4957983193277311,0.1359447004608295,0.21338155515370705,0.48214834320825106,"[[360, 60], [375, 59]]",0.81,1,0.0,-1.0221071400356008e-06,-0.0008718573904503675,-0.0008718573904503701,-1.6023136847062605,0.003
BTCUSDT,4h,720 days ago UTC,16,linsvc,4274,time,0.2,,direction,0.0,0.4964871194379391,0.5025125628140703,0.9216589861751152,0.6504065040650406,0.4958854509545754,"[[24, 396], [34, 400]]",0.555,13,0.3076923076923077,-3.3424520629001394e-05,-0.0021931627766567834,-0.02842855253317622,-1.7818534554708674,0.003
BTCUSDT,4h,720 days ago UTC,16,bilstm,4259,time,0.2,,direction,0.0,0.4970622796709753,0.5051020408163265,0.4583333333333333,0.48058252427184467,0.47595133916732957,"[[225, 194], [234, 198]]",0.77,1,0.0,-3.807393477351337e-06,-0.0032362844557486366,-0.003236284455748639,-1.6051388065321004,0.003
BTCUSDT,4h,720 days ago UTC,16,gru_lstm,4259,time,0.2,,direction,0.0,0.5170387779083431,0.5187165775401069,0.6736111111111112,0.5861027190332326,0.517855564394944,"[[149, 270], [141, 291]]",0.83,1,1.0,1.0137770213055689e-05,0.008617104681097335,0.008617104681097443,1.6051388065320997,0.003
BTCUSDT,4h,720 days ago UTC,16,hybrid_transformer,4259,time,0.2,,direction,0.0,0.500587544065805,0.5071868583162218,0.5717592592592593,0.5375408052230686,0.49760784053743484,"[[179, 240], [185, 247]]",0.67,10,0.5,1.2664502894240666e-05,0.0010764827460104567,0.010060221672675729,0.44156821354075704,0.003
BTCUSDT,4h,720 days ago UTC,16,voting_soft,4274,time,0.2,,direction,0.0,0.49765807962529274,0.5268817204301075,0.11290322580645161,0.1859582542694497,0.4918422207592714,"[[376, 44], [385, 49]]",0.605,1,0.0,-1.0221071400356008e-06,-0.0008718573904503675,-0.0008718573904503701,-1.6023136847062605,0.003
BTCUSDT,4h,720 days ago UTC,16,stacking,4274,time,0.2,,direction,0.0,0.509367681498829,0.5088547815820543,0.9930875576036866,0.672911787665886,0.4723337722185649,"[[4, 416], [3, 431]]",0.595,1,0.0,-4.982464042789076e-06,-0.004250041828499082,-0.004250041828499085,-1.60231368470626,0.003
BTCUSDT,4h,720 days ago UTC,16,metalabel,4274,time,0.2,,direction,0.0,0.4953161592505855,0.5137614678899083,0.12903225806451613,0.20626151012891344,0.4819014702655256,"[[367, 53], [378, 56]]",0.795,1,0.0,-1.0221071400356008e-06,-0.0008718573904503675,-0.0008718573904503701,-1.6023136847062605,0.003
