symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
ETHUSDT,30m,120 days ago UTC,20,logreg,5701,time,0.2,,ret_gt_bps,30.0,0.7649122807017544,0.5,0.011194029850746268,0.021897810218978103,0.5789529987676297,"[[869, 3], [265, 3]]",0.53,1,1.0,1.4233616993099858e-06,0.0016226323372133837,0.001622632337213492,3.9202577788496993,0.003
ETHUSDT,30m,120 days ago UTC,20,hgb,5701,time,0.2,,ret_gt_bps,30.0,0.7614035087719299,0.16666666666666666,0.0037313432835820895,0.0072992700729927005,0.5388902676982062,"[[867, 5], [267, 1]]",0.555,1,0.0,-8.637007855101102e-06,-0.009846188954815257,-0.00984618895481526,-3.920257778849699,0.003
ETHUSDT,30m,120 days ago UTC,20,rf,5701,time,0.2,,ret_gt_bps,30.0,0.7456140350877193,0.34285714285714286,0.08955223880597014,0.14201183431952663,0.5437448651239217,"[[826, 46], [244, 24]]",0.545,27,0.4074074074074074,-1.158954367111289e-05,-0.0004893362883358779,-0.013702006347008022,-1.5114356776240865,0.003
ETHUSDT,30m,120 days ago UTC,20,hgb,5701,time,0.2,,ret_gt_bps,30.0,0.7614035087719299,0.16666666666666666,0.0037313432835820895,0.0072992700729927005,0.5388902676982062,"[[867, 5], [267, 1]]",0.555,1,0.0,-8.637007855101102e-06,-0.009846188954815257,-0.00984618895481526,-3.920257778849699,0.003
ETHUSDT,30m,120 days ago UTC,20,linsvc,5701,time,0.2,,ret_gt_bps,30.0,0.7649122807017544,0.0,0.0,0.0,0.5874426605504587,"[[872, 0], [268, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,30m,120 days ago UTC,20,sgdlog,5701,time,0.2,,ret_gt_bps,30.0,0.7649122807017544,0.0,0.0,0.0,0.595140695604546,"[[872, 0], [268, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,120 days ago UTC,20,logreg,2821,time,0.2,,ret_gt_bps,30.0,0.6897163120567376,0.0,0.0,0.0,0.536670461097231,"[[389, 2], [173, 0]]",0.51,1,0.0,-5.8569144744042985e-06,-0.0033032997635640245,-0.003303299763564027,-3.94105504828555,0.003
ETHUSDT,1h,120 days ago UTC,20,hgb,2821,time,0.2,,ret_gt_bps,30.0,0.6950354609929078,0.6666666666666666,0.011560693641618497,0.022727272727272728,0.5406620049376876,"[[390, 1], [171, 2]]",0.56,1,1.0,1.2293605651596946e-05,0.0069335935875006775,0.006933593587500786,3.9410550482855515,0.003
ETHUSDT,1h,120 days ago UTC,20,rf,2821,time,0.2,,ret_gt_bps,30.0,0.3280141843971631,0.30566037735849055,0.9364161849710982,0.46088193456614507,0.5004804636104254,"[[23, 368], [11, 162]]",0.705,1,1.0,1.8313304663973668e-06,0.001032870383048115,0.0010328703830482233,3.941055048285552,0.003
ETHUSDT,1h,120 days ago UTC,20,hgb,2821,time,0.2,,ret_gt_bps,30.0,0.6950354609929078,0.6666666666666666,0.011560693641618497,0.022727272727272728,0.5406620049376876,"[[390, 1], [171, 2]]",0.56,1,1.0,1.2293605651596946e-05,0.0069335935875006775,0.006933593587500786,3.9410550482855515,0.003
ETHUSDT,1h,120 days ago UTC,20,linsvc,2821,time,0.2,,ret_gt_bps,30.0,0.6932624113475178,0.0,0.0,0.0,0.5276229617255296,"[[391, 0], [173, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,1h,120 days ago UTC,20,sgdlog,2821,time,0.2,,ret_gt_bps,30.0,0.6932624113475178,0.0,0.0,0.0,0.5260411276850524,"[[391, 0], [173, 0]]",0.5,0,,0.0,,0.0,,0.003
ETHUSDT,2h,120 days ago UTC,20,logreg,1381,time,0.2,,ret_gt_bps,30.0,0.6376811594202898,0.4375,0.07142857142857142,0.12280701754385964,0.4734005961935336,"[[169, 9], [91, 7]]",0.54,2,1.0,2.3782157283435627e-06,0.0003281937705114117,0.0006564605185528372,4.903537576451929,0.003
ETHUSDT,2h,120 days ago UTC,20,hgb,1381,time,0.2,,ret_gt_bps,30.0,0.6231884057971014,0.375,0.09183673469387756,0.14754098360655737,0.5345104333868379,"[[163, 15], [89, 9]]",0.72,1,1.0,3.302653014276787e-05,0.009115322319403932,0.00911532231940404,3.983662287065924,0.003
