symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
BTCUSDT,4h,120 days ago UTC,20,hgb,662,time,0.2,,direction,0.0,0.5303030303030303,0.4868421052631579,0.6166666666666667,0.5441176470588235,0.5145833333333334,"[[33, 39], [23, 37]]",0.75,34,0.3235294117647059,-0.0004357311621405981,-0.001678846536482893,-0.056524357133349135,-4.955779137369555,0.003
BTCUSDT,4h,120 days ago UTC,20,rf,662,time,0.2,,direction,0.0,0.49242424242424243,0.4606741573033708,0.6833333333333333,0.5503355704697986,0.5329861111111112,"[[24, 48], [19, 41]]",0.75,12,0.4166666666666667,0.00015051102171013088,0.001643078653668929,0.019193702469721297,2.12337562037486,0.003
BTCUSDT,4h,120 days ago UTC,20,hgb,662,time,0.2,,direction,0.0,0.5303030303030303,0.4868421052631579,0.6166666666666667,0.5441176470588235,0.5145833333333334,"[[33, 39], [23, 37]]",0.75,34,0.3235294117647059,-0.0004357311621405981,-0.001678846536482893,-0.056524357133349135,-4.955779137369555,0.003
BTCUSDT,4h,120 days ago UTC,20,linsvc,662,time,0.2,,direction,0.0,0.5151515151515151,0.4818181818181818,0.8833333333333333,0.6235294117647059,0.5293981481481481,"[[15, 57], [7, 53]]",0.67,3,0.3333333333333333,3.160441477787683e-05,0.0013800594453006216,0.004084905359859503,1.4922959133783782,0.003
BTCUSDT,30m,365 days ago UTC,20,logreg,17462,time,0.2,,direction,0.0,0.5260595647193586,0.5233248515691263,0.6991501416430594,0.5985932573368906,0.5269187426492419,"[[603, 1124], [531, 1234]]",0.58,3,0.3333333333333333,-4.2416904513981337e-07,-0.0004935913788610295,-0.0014803094489871382,-2.951545883773274,0.003
BTCUSDT,30m,365 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5057273768613975,0.5171503957783641,0.33314447592067986,0.40523776705720194,0.5039125306947974,"[[1178, 549], [1177, 588]]",0.65,3,0.3333333333333333,-2.6218806471459167e-06,-0.0030509951130621316,-0.00914910881042541,-2.3506757659034663,0.003
BTCUSDT,30m,365 days ago UTC,20,rf,17462,time,0.2,,direction,0.0,0.5094501718213058,0.5217755443886097,0.3529745042492918,0.42108820547482256,0.5219350721994125,"[[1156, 571], [1142, 623]]",0.66,6,0.16666666666666666,-4.199406672057111e-06,-0.002443354782025228,-0.014618443049958962,-2.8566426676420322,0.003
BTCUSDT,30m,365 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5057273768613975,0.5171503957783641,0.33314447592067986,0.40523776705720194,0.503947469862917,"[[1178, 549], [1177, 588]]",0.65,3,0.3333333333333333,-2.6218806471459167e-06,-0.0030509951130621316,-0.00914910881042541,-2.3506757659034663,0.003
BTCUSDT,30m,365 days ago UTC,20,linsvc,17462,time,0.2,,direction,0.0,0.518327605956472,0.5290819901892081,0.42776203966005666,0.4730576441102757,0.5291046551110425,"[[1055, 672], [1010, 755]]",0.55,3,0.3333333333333333,-4.2416904513981337e-07,-0.0004935913788610295,-0.0014803094489871382,-2.951545883773274,0.003
BTCUSDT,1h,365 days ago UTC,20,logreg,8702,time,0.2,,direction,0.0,0.5270114942528735,0.5238500851788757,0.6996587030716723,0.599123234291281,0.5273453758428369,"[[302, 559], [264, 615]]",0.6,10,0.3,-7.008166203225273e-06,-0.001218720102740875,-0.012204561079381615,-2.0160911335320986,0.003
BTCUSDT,1h,365 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.506896551724138,0.5212981744421906,0.2923777019340159,0.3746355685131195,0.5289342630140099,"[[625, 236], [622, 257]]",0.75,24,0.25,-3.380977637039073e-05,-0.0024498000461712285,-0.05732653309431901,-6.044898335860536,0.003
BTCUSDT,1h,365 days ago UTC,20,rf,8702,time,0.2,,direction,0.0,0.5120689655172413,0.5421348314606742,0.21956769055745165,0.3125506072874494,0.5302608681864488,"[[698, 163], [686, 193]]",0.69,2,0.0,-5.83328240818281e-06,-0.005072039053914954,-0.010119366839260069,-3.1141212587209894,0.003
BTCUSDT,1h,365 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.506896551724138,0.5212981744421906,0.2923777019340159,0.3746355685131195,0.5289342630140099,"[[625, 236], [622, 257]]",0.75,24,0.25,-3.380977637039073e-05,-0.0024498000461712285,-0.05732653309431901,-6.044898335860536,0.003
BTCUSDT,1h,365 days ago UTC,20,linsvc,8702,time,0.2,,direction,0.0,0.5304597701149425,0.5378048780487805,0.5017064846416383,0.5191288993525603,0.5291436922170294,"[[482, 379], [438, 441]]",0.57,8,0.25,-9.10344007266249e-06,-0.001978860285795009,-0.015804541296911334,-2.5210970036172053,0.003
BTCUSDT,2h,365 days ago UTC,20,logreg,4322,time,0.2,,direction,0.0,0.5162037037037037,0.5340659340659341,0.5412026726057907,0.5376106194690266,0.5099095714707382,"[[203, 212], [206, 243]]",0.63,2,0.5,5.763884437202636e-07,0.00024871161346529374,0.0004909690979923997,0.3087833731343689,0.003
BTCUSDT,2h,365 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.4699074074074074,0.4868804664723032,0.37193763919821826,0.4217171717171717,0.4815037432581104,"[[239, 176], [282, 167]]",0.75,14,0.35714285714285715,-8.532446236725977e-06,-0.0005259643644496086,-0.007437556766977549,-1.161601193063778,0.003
BTCUSDT,2h,365 days ago UTC,20,rf,4322,time,0.2,,direction,0.0,0.4976851851851852,0.5294117647058824,0.30066815144766146,0.3835227272727273,0.5159819679609307,"[[295, 120], [314, 135]]",0.68,4,0.5,-7.699150485332517e-07,-0.00016610917172104906,-0.0006755431737430762,-0.31437388201112454,0.003
BTCUSDT,2h,365 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.4699074074074074,0.4868804664723032,0.37193763919821826,0.4217171717171717,0.4815037432581104,"[[239, 176], [282, 167]]",0.75,14,0.35714285714285715,-8.532446236725977e-06,-0.0005259643644496086,-0.007437556766977549,-1.161601193063778,0.003
BTCUSDT,2h,365 days ago UTC,20,linsvc,4322,time,0.2,,direction,0.0,0.5034722222222222,0.5179856115107914,0.6414253897550112,0.573134328358209,0.5084552016529369,"[[147, 268], [161, 288]]",0.55,2,0.5,5.763884437202636e-07,0.00024871161346529374,0.0004909690979923997,0.3087833731343689,0.003
BTCUSDT,4h,365 days ago UTC,20,logreg,2132,time,0.2,,direction,0.0,0.44366197183098594,0.39705882352941174,0.1210762331838565,0.18556701030927836,0.46961496830060306,"[[162, 41], [196, 27]]",0.54,16,0.125,-0.00015088672949045432,-0.004007928752090193,-0.06260690919255907,-4.506412484375722,0.003
BTCUSDT,4h,365 days ago UTC,20,hgb,2132,time,0.2,,direction,0.0,0.5117370892018779,0.5773195876288659,0.25112107623318386,0.35,0.5332125737259493,"[[162, 41], [167, 56]]",0.74,17,0.23529411764705882,-0.0001565415351702933,-0.003913538379257333,-0.06549688254763675,-3.100484634046691,0.003
BTCUSDT,4h,365 days ago UTC,20,rf,2132,time,0.2,,direction,0.0,0.5211267605633803,0.5871559633027523,0.28699551569506726,0.3855421686746988,0.5308931056572932,"[[158, 45], [159, 64]]",0.58,11,0.36363636363636365,-4.644603503552879e-05,-0.001794505899099976,-0.020638145240130412,-0.9566556524683989,0.003
BTCUSDT,4h,365 days ago UTC,20,hgb,2132,time,0.2,,direction,0.0,0.5117370892018779,0.5773195876288659,0.25112107623318386,0.35,0.5332125737259493,"[[162, 41], [167, 56]]",0.74,17,0.23529411764705882,-0.0001565415351702933,-0.003913538379257333,-0.06549688254763675,-3.100484634046691,0.003
BTCUSDT,4h,365 days ago UTC,20,linsvc,2132,time,0.2,,direction,0.0,0.4812206572769953,0.75,0.013452914798206279,0.02643171806167401,0.5393315513927853,"[[202, 1], [220, 3]]",0.5,4,0.25,-9.750116787791443e-06,-0.0010359499087028408,-0.00417465222240021,-1.0576954216696033,0.003
BTCUSDT,30m,730 days ago UTC,20,logreg,34982,time,0.2,,direction,0.0,0.5201543739279588,0.528559002609452,0.5129431626336522,0.5206340139940026,0.5269321961129638,"[[1816, 1626], [1731, 1823]]",0.59,26,0.3076923076923077,-2.1927390154595263e-06,-0.0005899311312745918,-0.015433979145535348,-1.166982241536655,0.003
BTCUSDT,30m,730 days ago UTC,20,hgb,34982,time,0.2,,direction,0.0,0.5142938822184105,0.5183529411764706,0.6198649409116489,0.5645822655048693,0.5127576378654621,"[[1395, 2047], [1351, 2203]]",0.71,2,0.5,-4.7026331712908485e-07,-0.0016447459516589743,-0.003293634783843591,-1.1909616450496414,0.003
BTCUSDT,30m,730 days ago UTC,20,rf,34982,time,0.2,,direction,0.0,0.5117209834190967,0.5173019057171514,0.580472706809229,0.5470697427738,0.5159400477467754,"[[1517, 1925], [1491, 2063]]",0.69,4,0.0,-2.915671320109355e-06,-0.005098780221041235,-0.020252430834886925,-2.833714189401263,0.003
BTCUSDT,30m,730 days ago UTC,20,hgb,34982,time,0.2,,direction,0.0,0.5142938822184105,0.5183529411764706,0.6198649409116489,0.5645822655048693,0.512824997375922,"[[1395, 2047], [1351, 2203]]",0.71,2,0.5,-4.7026331712908485e-07,-0.0016447459516589743,-0.003293634783843591,-1.1909616450496414,0.003
BTCUSDT,30m,730 days ago UTC,20,linsvc,34982,time,0.2,,direction,0.0,0.5121497998856489,0.5356962025316455,0.29769274057400114,0.38270935069632844,0.5250571656622143,"[[2525, 917], [2496, 1058]]",0.57,16,0.375,-4.693762708598718e-07,-0.00020520543841655027,-0.0034399205134237887,-0.287827242378264,0.003
BTCUSDT,1h,730 days ago UTC,20,logreg,17462,time,0.2,,direction,0.0,0.5105956471935853,0.509595753368722,0.7107061503416856,0.5935790725326991,0.5281267386078541,"[[535, 1201], [508, 1248]]",0.62,4,0.5,-4.448192458009715e-07,-0.0003882159967727979,-0.0015843896253798784,-0.30363393942050176,0.003
BTCUSDT,1h,730 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5091638029782359,0.51440329218107,0.4271070615034169,0.46670815183571873,0.5185442209987088,"[[1028, 708], [1006, 750]]",0.7,4,0.0,-3.4816805888181495e-06,-0.00303863673389104,-0.012105183323038893,-2.755429424169666,0.003
BTCUSDT,1h,730 days ago UTC,20,rf,17462,time,0.2,,direction,0.0,0.4988545246277205,0.504297994269341,0.20045558086560364,0.28687856560717195,0.5127536727270818,"[[1390, 346], [1404, 352]]",0.67,14,0.35714285714285715,-3.9040696989021276e-07,-9.735076656333781e-05,-0.0014747397454628608,-0.14357648887788177,0.003
BTCUSDT,1h,730 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5091638029782359,0.51440329218107,0.4271070615034169,0.46670815183571873,0.5185442209987088,"[[1028, 708], [1006, 750]]",0.7,4,0.0,-3.4816805888181495e-06,-0.00303863673389104,-0.012105183323038893,-2.755429424169666,0.003
BTCUSDT,1h,730 days ago UTC,20,linsvc,17462,time,0.2,,direction,0.0,0.5200458190148912,0.530441400304414,0.3969248291571754,0.45407166123778503,0.528767727239327,"[[1119, 617], [1059, 697]]",0.59,3,1.0,1.903075799840469e-06,0.002214545872414359,0.006648442246776964,1.7910161860330127,0.003
BTCUSDT,2h,730 days ago UTC,20,logreg,8702,time,0.2,,direction,0.0,0.5206896551724138,0.5775280898876405,0.28460686600221485,0.38130563798219586,0.541679070561291,"[[649, 188], [646, 257]]",0.61,2,0.5,7.378581710447431e-06,0.006415676797234041,0.012710817398595475,1.0108214039766985,0.003
BTCUSDT,2h,730 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.4982758620689655,0.55859375,0.1583610188261351,0.24676445211389128,0.5216231306503875,"[[724, 113], [760, 143]]",0.72,14,0.42857142857142855,-3.4455635911195484e-06,-0.0004279882203540637,-0.006238947017841223,-0.4102253989048812,0.003
BTCUSDT,2h,730 days ago UTC,20,rf,8702,time,0.2,,direction,0.0,0.4942528735632184,0.5583756345177665,0.12181616832779624,0.2,0.5231201980389275,"[[750, 87], [793, 110]]",0.67,2,0.0,-5.381472090289172e-06,-0.004679189982506435,-0.009341553036246175,-2.022875551587848,0.003
BTCUSDT,2h,730 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.4982758620689655,0.55859375,0.1583610188261351,0.24676445211389128,0.5216231306503875,"[[724, 113], [760, 143]]",0.72,14,0.42857142857142855,-3.4455635911195484e-06,-0.0004279882203540637,-0.006238947017841223,-0.4102253989048812,0.003
BTCUSDT,2h,730 days ago UTC,20,linsvc,8702,time,0.2,,direction,0.0,0.521264367816092,0.5204439252336449,0.9867109634551495,0.681453154875717,0.5419251638306402,"[[16, 821], [12, 891]]",0.53,2,0.0,-5.520786284086836e-06,-0.004800323674013503,-0.009593104430025146,-1.7354927621586285,0.003
BTCUSDT,4h,730 days ago UTC,20,logreg,4322,time,0.2,,direction,0.0,0.49537037037037035,0.5028089887640449,0.8136363636363636,0.6215277777777778,0.4822684391080617,"[[70, 354], [82, 358]]",0.65,4,0.0,-1.8946082210104732e-05,-0.004087617236830096,-0.016253027270526688,-3.075492633634846,0.003
BTCUSDT,4h,730 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.5034722222222222,0.5533980582524272,0.12954545454545455,0.20994475138121546,0.5129422169811321,"[[378, 46], [383, 57]]",0.74,7,0.42857142857142855,-8.744628958400276e-07,-0.00010780878272999185,-0.0008877781249509997,-0.07340386888433206,0.003
BTCUSDT,4h,730 days ago UTC,20,rf,4322,time,0.2,,direction,0.0,0.4988425925925926,0.6129032258064516,0.04318181818181818,0.08067940552016985,0.532477487135506,"[[412, 12], [421, 19]]",0.61,3,1.0,2.1078127657668193e-05,0.006063474722855885,0.018289783479027655,2.5199909906705367,0.003
BTCUSDT,4h,730 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.5034722222222222,0.5533980582524272,0.12954545454545455,0.20994475138121546,0.5129422169811321,"[[378, 46], [383, 57]]",0.74,7,0.42857142857142855,-8.744628958400276e-07,-0.00010780878272999185,-0.0008877781249509997,-0.07340386888433206,0.003
BTCUSDT,4h,730 days ago UTC,20,linsvc,4322,time,0.2,,direction,0.0,0.5138888888888888,0.5116822429906542,0.9954545454545455,0.6759259259259259,0.4855971269296741,"[[6, 418], [2, 438]]",0.55,6,0.0,-3.7592669143127045e-05,-0.005407078911753105,-0.032020921106992506,-3.6299235498157443,0.003
