symbol,interval,start_str,timelag,model,rows,split_mode,test_size,class_weight,label_mode,ret_bps,accuracy,precision,recall,f1,auc,confusion_matrix,best_threshold,trades,hit_rate,avg_net_ret_per_bar,avg_net_ret_per_trade,total_net_return,sharpe_like,cost_roundtrip
BTCUSDT,30m,730 days ago UTC,20,rf,34983,time,0.2,,direction,0.0,0.5195826186392224,0.5250196489389573,0.5641891891891891,0.543900122133261,0.5190709410412154,"[[1631, 1813], [1548, 2004]]",0.735,1,1.0,2.2476582528574507e-07,0.0015722369478737867,0.0015722369478738951,1.5826073978848594,0.003
BTCUSDT,30m,730 days ago UTC,20,hgb,34982,time,0.2,,direction,0.0,0.5105774728416238,0.5140721196130167,0.6582207207207207,0.577283950617284,0.5151266385069739,"[[1234, 2210], [1214, 2338]]",0.6,3,0.6666666666666666,2.0015384895390954e-06,0.004666920578108657,0.01403493757742047,1.9617320864925394,0.003
BTCUSDT,30m,730 days ago UTC,20,linsvc,34982,time,0.2,,direction,0.0,0.5115780445969125,0.5324051848295728,0.31221846846846846,0.3936113575865129,0.5238052730430779,"[[2470, 974], [2443, 1109]]",0.585,4,0.5,5.83898605694385e-07,0.0010210926867080558,0.004026149156937553,0.5599289497410377,0.003
BTCUSDT,30m,730 days ago UTC,20,sgdlog,34982,time,0.2,,direction,0.0,0.5174385363064609,0.5300751879699248,0.43665540540540543,0.47885149737573324,0.5204456961316717,"[[2069, 1375], [2001, 1551]]",0.54,12,0.3333333333333333,-8.915991695544452e-07,-0.0005197280159194455,-0.006299955305862914,-0.7647262425515727,0.003
BTCUSDT,1h,730 days ago UTC,20,logreg,17462,time,0.2,,direction,0.0,0.5108820160366552,0.5097726366174711,0.7273762094479226,0.599437148217636,0.5280677208826284,"[[506, 1229], [479, 1278]]",0.625,1,1.0,1.6750849247714761e-06,0.0058477214723772234,0.005847721472377332,1.584080065335854,0.003
BTCUSDT,1h,730 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5203321878579611,0.5397286821705426,0.3170176437108708,0.3994263176765866,0.5257207481313937,"[[1260, 475], [1200, 557]]",0.64,4,0.25,-2.938656463102444e-06,-0.002564712428172658,-0.010267750314288948,-1.4608511679214982,0.003
BTCUSDT,1h,730 days ago UTC,20,rf,17462,time,0.2,,direction,0.0,0.5080183276059564,0.5287187039764359,0.20432555492316448,0.2947454844006568,0.5191612307460156,"[[1415, 320], [1398, 359]]",0.695,3,0.3333333333333333,-2.2639517904005666e-06,-0.002634485233429459,-0.007918501022393776,-1.3005715325761285,0.003
BTCUSDT,1h,730 days ago UTC,20,hgb,17462,time,0.2,,direction,0.0,0.5203321878579611,0.5397286821705426,0.3170176437108708,0.3994263176765866,0.5257207481313937,"[[1260, 475], [1200, 557]]",0.64,4,0.25,-2.938656463102444e-06,-0.002564712428172658,-0.010267750314288948,-1.4608511679214982,0.003
BTCUSDT,1h,730 days ago UTC,20,linsvc,17462,time,0.2,,direction,0.0,0.5214776632302406,0.5311143270622286,0.4177575412635174,0.4676648614208347,0.5281920486026253,"[[1087, 648], [1023, 734]]",0.585,3,1.0,1.903075799840469e-06,0.002214545872414359,0.006648442246776964,1.7910161860330127,0.003
BTCUSDT,1h,730 days ago UTC,20,sgdlog,17462,time,0.2,,direction,0.0,0.5137457044673539,0.5096247960848287,0.8890153671030165,0.6478639568643716,0.5204568305616561,"[[232, 1503], [195, 1562]]",0.535,1,1.0,1.6750849247714761e-06,0.0058477214723772234,0.005847721472377332,1.584080065335854,0.003
BTCUSDT,2h,730 days ago UTC,20,logreg,8702,time,0.2,,direction,0.0,0.5224137931034483,0.5796460176991151,0.2901439645625692,0.38671586715867157,0.5416579012477988,"[[647, 190], [641, 262]]",0.59,3,0.3333333333333333,-3.90988655039926e-06,-0.002266430903714771,-0.006818623480719488,-1.1707194207672773,0.003
BTCUSDT,2h,730 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.49885057471264366,0.5707762557077626,0.13842746400885936,0.22281639928698752,0.5237493235742798,"[[743, 94], [778, 125]]",0.78,1,1.0,1.3622050701758043e-06,0.0023688746170357237,0.002368874617035832,1.5870377757531875,0.003
BTCUSDT,2h,730 days ago UTC,20,rf,8702,time,0.2,,direction,0.0,0.49770114942528737,0.5838150289017341,0.11184939091915837,0.18773234200743494,0.5310110596432177,"[[765, 72], [802, 101]]",0.62,13,0.23076923076923078,-3.3820607339347165e-06,-0.0004524156627932671,-0.006052567915954987,-0.47820319206976614,0.003
BTCUSDT,2h,730 days ago UTC,20,hgb,8702,time,0.2,,direction,0.0,0.49885057471264366,0.5707762557077626,0.13842746400885936,0.22281639928698752,0.5238445854849956,"[[743, 94], [778, 125]]",0.78,1,1.0,1.3622050701758043e-06,0.0023688746170357237,0.002368874617035832,1.5870377757531875,0.003
BTCUSDT,2h,730 days ago UTC,20,linsvc,8702,time,0.2,,direction,0.0,0.5201149425287356,0.519790454016298,0.9889258028792912,0.6814193056085464,0.5417968248675926,"[[12, 825], [10, 893]]",0.525,16,0.25,-1.6279714733466376e-05,-0.0017694014950936263,-0.028187092409283743,-1.8956373740209482,0.003
BTCUSDT,2h,730 days ago UTC,20,sgdlog,8702,time,0.2,,direction,0.0,0.5229885057471264,0.5448954489544895,0.49058693244739754,0.5163170163170163,0.5354883694468591,"[[467, 370], [460, 443]]",0.525,12,0.3333333333333333,-1.19551307117913e-05,-0.0017324976923170892,-0.020739002159288145,-1.8081223353967888,0.003
BTCUSDT,4h,730 days ago UTC,20,logreg,4322,time,0.2,,direction,0.0,0.4976851851851852,0.5042372881355932,0.8113636363636364,0.6219512195121951,0.4811159948542024,"[[73, 351], [83, 357]]",0.65,4,0.0,-1.8946082210104732e-05,-0.004087617236830096,-0.016253027270526688,-3.075492633634846,0.003
BTCUSDT,4h,730 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.5011574074074074,0.536,0.15227272727272728,0.23716814159292035,0.5085548885077187,"[[366, 58], [373, 67]]",0.835,1,1.0,2.5977859180680666e-06,0.0022418892472927414,0.0022418892472928498,1.5930032416557858,0.003
BTCUSDT,4h,730 days ago UTC,20,rf,4322,time,0.2,,direction,0.0,0.49421296296296297,0.5405405405405406,0.045454545454545456,0.08385744234800839,0.5231051672384219,"[[407, 17], [420, 20]]",0.615,2,1.0,1.1425411029606665e-05,0.004930064859275276,0.009877208969946594,1.9785462606782886,0.003
BTCUSDT,4h,730 days ago UTC,20,hgb,4322,time,0.2,,direction,0.0,0.5011574074074074,0.536,0.15227272727272728,0.23716814159292035,0.5085548885077187,"[[366, 58], [373, 67]]",0.835,1,1.0,2.5977859180680666e-06,0.0022418892472927414,0.0022418892472928498,1.5930032416557858,0.003
BTCUSDT,4h,730 days ago UTC,20,linsvc,4322,time,0.2,,direction,0.0,0.5115740740740741,0.5105386416861827,0.990909090909091,0.6738794435857806,0.4841766723842195,"[[6, 418], [4, 436]]",0.56,2,0.0,-1.3656416184618216e-05,-0.00589274358366276,-0.011750830388831623,-2.251957082933571,0.003
BTCUSDT,4h,730 days ago UTC,20,sgdlog,4322,time,0.2,,direction,0.0,0.5092592592592593,0.5099502487562189,0.9318181818181818,0.6591639871382636,0.5033983704974272,"[[30, 394], [30, 410]]",0.57,1,0.0,-5.462381459579494e-06,-0.004714035199617103,-0.004714035199617106,-1.5930032416557853,0.003
